"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L5493","IPatientAgeClassification getPatientAgeClassification()","femr.data.models.core.research.IResearchEncounter.getPatientAgeClassification()Lfemr/data/models/core/IPatientAgeClassification;","L2164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounter.java","71","5","71","61","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5494","void setPatientAgeClassification(IPatientAgeClassification patientAgeClassification)","femr.data.models.core.research.IResearchEncounter.setPatientAgeClassification(Lfemr/data/models/core/IPatientAgeClassification;)V","L2164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounter.java","73","5","73","90","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5496","IMissionTrip getMissionTrip()","femr.data.models.core.research.IResearchEncounter.getMissionTrip()Lfemr/data/models/core/IMissionTrip;","L2164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounter.java","75","5","75","35","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5497","void setMissionTrip(IMissionTrip missionTrip)","femr.data.models.core.research.IResearchEncounter.setMissionTrip(Lfemr/data/models/core/IMissionTrip;)V","L2164","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounter.java","77","5","77","51","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5500","int getId()","femr.data.models.core.research.IResearchEncounterVital.getId()I","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","27","5","27","17","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5501","int getUserId()","femr.data.models.core.research.IResearchEncounterVital.getUserId()I","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","29","5","29","21","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5502","ResearchEncounter getPatientEncounter()","femr.data.models.core.research.IResearchEncounterVital.getPatientEncounter()Lfemr/data/models/mysql/research/ResearchEncounter;","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","31","5","31","45","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5503","void setPatientEncounter(ResearchEncounter patientEncounterId)","femr.data.models.core.research.IResearchEncounterVital.setPatientEncounter(Lfemr/data/models/mysql/research/ResearchEncounter;)V","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","33","5","33","68","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5505","int getVitalId()","femr.data.models.core.research.IResearchEncounterVital.getVitalId()I","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","35","5","35","22","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5506","void setVitalId(int vitalId)","femr.data.models.core.research.IResearchEncounterVital.setVitalId(I)V","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","37","5","37","34","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5508","IVital getVital()","femr.data.models.core.research.IResearchEncounterVital.getVital()Lfemr/data/models/core/IVital;","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","39","5","39","23","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5509","void setVital(IVital vital)","femr.data.models.core.research.IResearchEncounterVital.setVital(Lfemr/data/models/core/IVital;)V","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","40","5","40","33","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5511","Float getVitalValue()","femr.data.models.core.research.IResearchEncounterVital.getVitalValue()Ljava/lang/Float;","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","42","5","42","27","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5512","void setVitalValue(float vitalValue)","femr.data.models.core.research.IResearchEncounterVital.setVitalValue(F)V","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","44","5","44","42","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5514","String getDateTaken()","femr.data.models.core.research.IResearchEncounterVital.getDateTaken()Ljava/lang/String;","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","46","5","46","27","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5515","void setDateTaken(String dateTaken)","femr.data.models.core.research.IResearchEncounterVital.setDateTaken(Ljava/lang/String;)V","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","48","5","48","41","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5517","void setUserId(int userId)","femr.data.models.core.research.IResearchEncounterVital.setUserId(I)V","L5499","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\core\research\IResearchEncounterVital.java","50","5","50","32","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5580","int getId()","femr.data.models.mysql.concepts.ConceptDiagnosis.getId()I","L2692","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptDiagnosis.java","35","5","38","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5582","void setId(int id)","femr.data.models.mysql.concepts.ConceptDiagnosis.setId(I)V","L2692","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptDiagnosis.java","40","5","43","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5584","String getName()","femr.data.models.mysql.concepts.ConceptDiagnosis.getName()Ljava/lang/String;","L2692","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptDiagnosis.java","45","5","48","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5586","void setName(String name)","femr.data.models.mysql.concepts.ConceptDiagnosis.setName(Ljava/lang/String;)V","L2692","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptDiagnosis.java","50","5","53","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5594","int getId()","femr.data.models.mysql.concepts.ConceptMedication.getId()I","L285","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptMedication.java","50","5","53","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5596","String getName()","femr.data.models.mysql.concepts.ConceptMedication.getName()Ljava/lang/String;","L285","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptMedication.java","55","5","58","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5598","void setName(String name)","femr.data.models.mysql.concepts.ConceptMedication.setName(Ljava/lang/String;)V","L285","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptMedication.java","60","5","63","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5600","Boolean getIsDeleted()","femr.data.models.mysql.concepts.ConceptMedication.getIsDeleted()Ljava/lang/Boolean;","L285","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptMedication.java","65","5","68","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5602","void setIsDeleted(Boolean isDeleted)","femr.data.models.mysql.concepts.ConceptMedication.setIsDeleted(Ljava/lang/Boolean;)V","L285","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptMedication.java","70","5","73","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5604","IConceptMedicationForm getConceptMedicationForm()","femr.data.models.mysql.concepts.ConceptMedication.getConceptMedicationForm()Lfemr/data/models/core/IConceptMedicationForm;","L285","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptMedication.java","75","5","78","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5606","void setConceptMedicationForm(IConceptMedicationForm conceptMedicationForm)","femr.data.models.mysql.concepts.ConceptMedication.setConceptMedicationForm(Lfemr/data/models/core/IConceptMedicationForm;)V","L285","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptMedication.java","80","5","83","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5608","List<IMedicationGenericStrength> getMedicationGenericStrengths()","femr.data.models.mysql.concepts.ConceptMedication.getMedicationGenericStrengths()Ljava/util/List;","L285","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptMedication.java","85","5","88","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5610","void setMedicationGenericStrengths(List<IMedicationGenericStrength> conceptMedicationGenericStrengths)","femr.data.models.mysql.concepts.ConceptMedication.setMedicationGenericStrengths(Ljava/util/List;)V","L285","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptMedication.java","90","5","93","6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5612","List<MedicationInventory> getMedicationInventory()","femr.data.models.mysql.concepts.ConceptMedication.getMedicationInventory()Ljava/util/List;","L285","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\models\mysql\concepts\ConceptMedication.java","95","5","100","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0.2","1","0","0.2","1","4","6","1","0","4","6","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
