"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules"
"L8779","newPasswordVerify","femr.ui.models.sessions.CreateViewModel.newPasswordVerify;Ljava/lang/String;","L7713","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\sessions\CreateViewModel.java","26","5","26","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8798","name","femr.ui.models.superuser.ContentViewModelGet.name;Ljava/lang/String;","L7810","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelGet.java","25","5","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8799","currentCustomFieldItemList","femr.ui.models.superuser.ContentViewModelGet.currentCustomFieldItemList;Ljava/util/List;","L7810","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelGet.java","26","5","26","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8800","removedCustomFieldItemList","femr.ui.models.superuser.ContentViewModelGet.removedCustomFieldItemList;Ljava/util/List;","L7810","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelGet.java","27","5","27","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8801","customFieldTypes","femr.ui.models.superuser.ContentViewModelGet.customFieldTypes;Ljava/util/List;","L7810","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelGet.java","28","5","28","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8802","customFieldSizes","femr.ui.models.superuser.ContentViewModelGet.customFieldSizes;Ljava/util/List;","L7810","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelGet.java","29","5","29","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8819","addName","femr.ui.models.superuser.ContentViewModelPost.addName;Ljava/lang/String;","L7772","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelPost.java","22","5","22","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8820","addType","femr.ui.models.superuser.ContentViewModelPost.addType;Ljava/lang/String;","L7772","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelPost.java","23","5","23","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8821","addSize","femr.ui.models.superuser.ContentViewModelPost.addSize;Ljava/lang/String;","L7772","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelPost.java","24","5","24","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8822","addOrder","femr.ui.models.superuser.ContentViewModelPost.addOrder;Ljava/lang/Integer;","L7772","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelPost.java","25","5","25","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8823","addPlaceholder","femr.ui.models.superuser.ContentViewModelPost.addPlaceholder;Ljava/lang/String;","L7772","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelPost.java","26","5","26","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8824","toggleName","femr.ui.models.superuser.ContentViewModelPost.toggleName;Ljava/lang/String;","L7772","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\ContentViewModelPost.java","27","5","27","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8843","currentTabs","femr.ui.models.superuser.TabsViewModelGet.currentTabs;Ljava/util/List;","L7784","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\TabsViewModelGet.java","25","5","25","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8844","deletedTabs","femr.ui.models.superuser.TabsViewModelGet.deletedTabs;Ljava/util/List;","L7784","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\TabsViewModelGet.java","26","5","26","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8852","addTabName","femr.ui.models.superuser.TabsViewModelPost.addTabName;Ljava/lang/String;","L7768","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\TabsViewModelPost.java","22","5","22","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8853","deleteTab","femr.ui.models.superuser.TabsViewModelPost.deleteTab;Ljava/lang/String;","L7768","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\TabsViewModelPost.java","23","5","23","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8854","addTabLeft","femr.ui.models.superuser.TabsViewModelPost.addTabLeft;Ljava/lang/Integer;","L7768","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\TabsViewModelPost.java","24","5","24","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8855","addTabRight","femr.ui.models.superuser.TabsViewModelPost.addTabRight;Ljava/lang/Integer;","L7768","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\superuser\TabsViewModelPost.java","25","5","25","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8876","reasonDeleted","femr.ui.models.triage.DeleteViewModelPost.reasonDeleted;Ljava/lang/String;","L7859","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\DeleteViewModelPost.java","7","5","7","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8882","id","femr.ui.models.triage.EditViewModelPost.id;I","L7851","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\EditViewModelPost.java","11","5","11","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8883","cities","femr.ui.models.triage.EditViewModelPost.cities;Ljava/util/List;","L7851","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\EditViewModelPost.java","13","5","13","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8891","patient","femr.ui.models.triage.IndexViewModelGet.patient;Lfemr/common/models/PatientItem;","L7884","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelGet.java","33","5","33","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8894","searchError","femr.ui.models.triage.IndexViewModelGet.searchError;Z","L7884","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelGet.java","35","5","35","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8896","vitalNames","femr.ui.models.triage.IndexViewModelGet.vitalNames;Ljava/util/List;","L7884","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelGet.java","37","5","37","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8898","settings","femr.ui.models.triage.IndexViewModelGet.settings;Lfemr/common/models/SettingItem;","L7884","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelGet.java","39","5","39","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8900","possibleAgeClassifications","femr.ui.models.triage.IndexViewModelGet.possibleAgeClassifications;Ljava/util/Map;","L7884","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelGet.java","41","5","41","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8902","linkToMedical","femr.ui.models.triage.IndexViewModelGet.linkToMedical;Z","L7884","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelGet.java","44","5","44","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8923","firstName","femr.ui.models.triage.IndexViewModelPost.firstName;Ljava/lang/String;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","28","5","28","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8925","lastName","femr.ui.models.triage.IndexViewModelPost.lastName;Ljava/lang/String;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","29","5","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8926","address","femr.ui.models.triage.IndexViewModelPost.address;Ljava/lang/String;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","30","5","30","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8927","city","femr.ui.models.triage.IndexViewModelPost.city;Ljava/lang/String;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","31","5","31","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8928","age","femr.ui.models.triage.IndexViewModelPost.age;Ljava/util/Date;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","32","5","32","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8929","ageClassification","femr.ui.models.triage.IndexViewModelPost.ageClassification;Ljava/lang/String;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","33","5","33","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8930","sex","femr.ui.models.triage.IndexViewModelPost.sex;Ljava/lang/String;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","34","5","34","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8931","deletePhoto","femr.ui.models.triage.IndexViewModelPost.deletePhoto;Ljava/lang/Boolean;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","35","5","35","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8932","bloodPressureSystolic","femr.ui.models.triage.IndexViewModelPost.bloodPressureSystolic;Ljava/lang/Integer;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","37","5","37","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8934","bloodPressureDiastolic","femr.ui.models.triage.IndexViewModelPost.bloodPressureDiastolic;Ljava/lang/Integer;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","38","5","38","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8935","heartRate","femr.ui.models.triage.IndexViewModelPost.heartRate;Ljava/lang/Integer;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","39","5","39","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8936","temperature","femr.ui.models.triage.IndexViewModelPost.temperature;Ljava/lang/Float;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","40","5","40","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8937","respiratoryRate","femr.ui.models.triage.IndexViewModelPost.respiratoryRate;Ljava/lang/Integer;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","41","5","41","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8938","oxygenSaturation","femr.ui.models.triage.IndexViewModelPost.oxygenSaturation;Ljava/lang/Float;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","42","5","42","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8939","heightFeet","femr.ui.models.triage.IndexViewModelPost.heightFeet;Ljava/lang/Integer;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","43","5","43","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8940","heightInches","femr.ui.models.triage.IndexViewModelPost.heightInches;Ljava/lang/Integer;","L7855","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\ui\models\triage\IndexViewModelPost.java","44","5","44","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
